stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
10433,10433,"Cicero & Touhy","Cicero & Touhy, Northbound, Northeast Corner",42.01179942,-87.74778805,0,,1
10434,10434,"Cicero & Sherwin","Cicero & Sherwin, Northbound, Eastside of the Street",42.01439854,-87.74776084,0,,1
10435,10435,"Skokie Blvd & Fargo","Skokie Blvd & Fargo, Northbound, Eastside of the Street",42.01619754,-87.74768584,0,,1
10436,10436,"Skokie Blvd & Lincoln","Skokie Blvd & Lincoln, Northbound, Southeast Corner",42.01799754,-87.74764383,0,,1
10437,10437,"Skokie Blvd & Howard","Skokie Blvd & Howard, Northbound, Northeast Corner",42.01908402,-87.74751695,0,,1
10438,10438,"Skokie Blvd & Oakton","Skokie Blvd & Oakton, Northbound, Northeast Corner",42.0263357,-87.74674448,0,,1
10439,10439,"Skokie Blvd & Searle","Skokie Blvd & Searle, Northbound, Eastside of the Street",42.02931587,-87.74734592,0,,1
10440,10440,"Skokie Blvd & Madison","Skokie Blvd & Madison, Northbound, Southeast Corner",42.03156491,-87.74714097,0,,1
10441,10441,"Skokie Blvd & Main","Skokie Blvd & Main, Northbound, Southeast Corner",42.03345738,-87.74709315,0,,1
10442,10442,"Skokie Blvd & Lee","Skokie Blvd & Lee, Northbound, Eastside of the Street",42.03523707,-87.74712177,0,,1
10443,10443,"Skokie Blvd & Greenleaf","Skokie Blvd & Greenleaf, Northbound, Eastside of the Street",42.0370973,-87.74706521,0,,1
10444,10444,"Skokie Blvd & Crain","Skokie Blvd & Crain, Northbound, Eastside of the Street",42.0385983,-87.7469632,0,,1
10445,10445,"Dempster & Skokie Blvd","Dempster & Skokie Blvd, Westbound, Northwest Corner",42.04082779,-87.74717266,0,,1
10446,10446,"Old Orchard Rd & Lawler","Old Orchard Rd & Lawler, Westbound, Northeast Corner",42.06260128,-87.7525615,0,,1
10447,10447,"Old Orchard Rd & Lockwood","Old Orchard Rd & Lockwood, Westbound, Northeast Corner",42.06259424,-87.75877878,0,,1
10448,10448,"Old Orchard Rd & Woods","Old Orchard Rd & Woods, Westbound, Northside of the Street",42.06269312,-87.76103866,0,,1
10449,10449,"5420 W Old Orchard Rd","5420 W Old Orchard Rd, Westbound, Northeast Corner",42.0627345,-87.76339355,0,,1
10450,10450,"Old Orchard Rd & Skokie Court House","Old Orchard Rd & Skokie Court House, Westbound, Bus Terminal",42.06329261,-87.76750151,0,,1
10451,10451,"5420 W Old Orchard Rd","5420 W Old Orchard Rd, Eastbound, Southside of the Street",42.06247606,-87.7633417,0,,1
10453,10453,"Old Orchard Rd & Edens Sb Entrance Ramp","Old Orchard Rd & Edens Sb Entrance Ramp, Eastbound, Southwest Corner",42.06241411,-87.75785916,0,,1
10455,10455,"Dempster & Skokie Blvd","Dempster & Skokie Blvd, Eastbound, Southwest Corner",42.04067483,-87.74717407,0,,1
10456,10456,"Skokie Blvd & Crain","Skokie Blvd & Crain, Southbound, Northwest Corner",42.038599,-87.7471,0,,1
10457,10457,"Skokie Blvd & Greenleaf","Skokie Blvd & Greenleaf, Southbound, Northwest Corner",42.037098,-87.747202,0,,1
10458,10458,"Skokie Blvd & Lee","Skokie Blvd & Lee, Southbound, Northwest Corner",42.035255,-87.747304,0,,1
10459,10459,"Skokie Blvd & Main","Skokie Blvd & Main, Southbound, Northwest Corner",42.033493,-87.747412,0,,1
10460,10460,"Skokie Blvd & Madison","Skokie Blvd & Madison, Southbound, Westside of the Street",42.031601,-87.747551,0,,1
10462,10462,"Skokie Blvd & Oakton","Skokie Blvd & Oakton, Southbound, Southwest Corner",42.02613198,-87.74679194,0,,1
10463,10463,"Skokie Blvd & Howard","Skokie Blvd & Howard, Southbound, Northwest Corner",42.01889847,-87.74779217,0,,1
10464,10464,"Skokie Blvd & Jerome","Skokie Blvd & Jerome, Southbound, Southwest Corner",42.01799858,-87.74784896,0,,1
10465,10465,"Skokie Blvd & Fargo","Skokie Blvd & Fargo, Southbound, Northwest Corner",42.01619858,-87.74789096,0,,1
10466,10466,"Cicero & Sherwin","Cicero & Sherwin, Southbound, Northwest Corner",42.01439958,-87.74796595,0,,1
10468,10468,"Cicero & Estes","Cicero & Estes, Southbound, Westside of the Street",42.00996934,-87.7480279,0,,1
10469,10469,"Cicero & Lunt","Cicero & Lunt, Southbound, Westside of the Street",42.00815034,-87.7480699,0,,1
10470,10470,"Cicero & Pratt","Cicero & Pratt, Southbound, Northwest Corner",42.00461576,-87.74817549,0,,1
10471,10471,"Cicero & North Shore","Cicero & North Shore, Southbound, Westside of the Street",42.00277515,-87.7483004,0,,1
10472,10472,"Cicero & Albion","Cicero & Albion, Southbound, Westside of the Street",42.00091979,-87.74828241,0,,1
10473,10473,"Cicero & Arthur","Cicero & Arthur, Southbound, Westside of the Street",41.99909603,-87.74830829,0,,1
10474,10474,"Cicero & Devon","Cicero & Devon, Southbound, Southwest Corner",41.9970599,-87.74848049,0,,1
10475,10475,"Cicero & Rosemont","Cicero & Rosemont, Southbound, Northwest Corner",41.995689,-87.748408,0,,1
10476,10476,"Cicero & Hiawatha","Cicero & Hiawatha, Southbound, Northwest Corner",41.993077,-87.748412,0,,1
10477,10477,"Cicero & Glenlake","Cicero & Glenlake, Southbound, Westside of the Street",41.991464,-87.748394,0,,1
10480,10480,"Cicero & Forest Glen","Cicero & Forest Glen, Southbound, Northwest Corner",41.985692,-87.748375,0,,1
10483,10483,"Cicero & Berwyn","Cicero & Berwyn, Southbound, Northwest Corner",41.97802,-87.748148,0,,1
10484,10484,"Cicero & Foster","Cicero & Foster, Southbound, Northwest Corner",41.9754681,-87.7481249,0,,1
10485,10485,"Cicero & Elston","Cicero & Elston, Southbound, Northwest Corner",41.973084,-87.74802538,0,,1
10486,10486,"Cicero & Argyle","Cicero & Argyle, Southbound, Northwest Corner",41.971754,-87.747949,0,,1
10487,10487,"Cicero & Ainslie","Cicero & Ainslie, Southbound, Northwest Corner",41.969927,-87.747873,0,,1
10488,10488,"Cicero & Lawrence","Cicero & Lawrence, Southbound, Northwest Corner",41.96815507,-87.7477896,0,,1
10489,10489,"Cicero & Wilson","Cicero & Wilson, Southbound, Northwest Corner",41.96445856,-87.74774446,0,,1
10490,10490,"Cicero & Montrose","Cicero & Montrose, Southbound, Northwest Corner",41.96084042,-87.74768363,0,,1
10491,10491,"Cicero & Pensacola","Cicero & Pensacola, Southbound, Northwest Corner",41.959884,-87.747567,0,,1
10492,10492,"Irving Park & Milwaukee/Cicero","Irving Park & Milwaukee/Cicero, Eastbound, Southeast Corner",41.95334277,-87.74659629,0,,1
10493,10493,"Irving Park & Avondale","Irving Park & Avondale, Eastbound, Southeast Corner",41.95350641,-87.73151277,0,,1
10495,10495,"55th Street & Kilpatrick","55th Street & Kilpatrick, Eastbound, Southeast Corner",41.79294409,-87.73991156,0,,1
10496,10496,"4600 W 55th Street","4600 W 55th Street, Eastbound, Southeast Corner",41.79299879,-87.73751922,0,,1
10497,10497,"55th Street & Kilbourn","55th Street & Kilbourn, Eastbound, Southeast Corner",41.79304439,-87.73512757,0,,1
10498,10498,"55th Street & Kostner","55th Street & Kostner, Eastbound, Southeast Corner",41.7930477,-87.73266122,0,,1
10499,10499,"55th Street & Kildare","55th Street & Kildare, Eastbound, Southwest Corner",41.79306417,-87.7306153,0,,1
10500,10500,"55th Street & Keeler","55th Street & Keeler, Eastbound, Southeast Corner",41.79308444,-87.72781254,0,,1
10501,10501,"55th Street & Karlov","55th Street & Karlov, Eastbound, Southeast Corner",41.79312677,-87.72547746,0,,1
10502,10502,"55th Street & Pulaski","55th Street & Pulaski, Eastbound, Southeast Corner",41.79314299,-87.72266952,0,,1
10504,10504,"55th Street & Hamlin","55th Street & Hamlin, Eastbound, Southeast Corner",41.79319578,-87.71806346,0,,1
10505,10505,"55th Street & Lawndale","55th Street & Lawndale, Eastbound, Southeast Corner",41.79323378,-87.71559546,0,,1
10506,10506,"3600 W 55th Street","3600 W 55th Street, Eastbound, Southwest Corner",41.7932558,-87.71367495,0,,1
10507,10507,"55th Street & St. Louis","55th Street & St. Louis, Eastbound, Southeast Corner",41.7933328,-87.71063596,0,,1
10509,10509,"55th Street & Homan","55th Street & Homan, Eastbound, Southeast Corner",41.79338132,-87.70822019,0,,1
10510,10510,"55th Street & Spaulding","55th Street & Spaulding, Eastbound, Southeast Corner",41.79341671,-87.70590304,0,,1
10511,10511,"55th Street & Kedzie","55th Street & Kedzie, Eastbound, Southeast Corner",41.79345202,-87.70329082,0,,1
10512,10512,"55th Street & Albany","55th Street & Albany, Eastbound, Southeast Corner",41.79348846,-87.70099553,0,,1
10513,10513,"55th Street & Sacramento","55th Street & Sacramento, Eastbound, Southeast Corner",41.79354262,-87.69846532,0,,1
10514,10514,"55th Street & Francisco","55th Street & Francisco, Eastbound, Southeast Corner",41.79357795,-87.6961369,0,,1
10515,10515,"55th Street & California","55th Street & California, Eastbound, Southeast Corner",41.79362322,-87.69369019,0,,1
10516,10516,"55th Street & Washtenaw","55th Street & Washtenaw, Eastbound, Southeast Corner",41.79364993,-87.69124429,0,,1
10517,10517,"55th Street & Rockwell","55th Street & Rockwell, Eastbound, Southeast Corner",41.79371472,-87.68866062,0,,1
10518,10518,"55th Street & Artesian","55th Street & Artesian, Eastbound, Southside of the Street",41.79378697,-87.68565308,0,,1
10519,10519,"55th Street & Western Avenue","55th Street & Western Avenue, Eastbound, Southwest Corner",41.79379565,-87.68423918,0,,1
10520,10520,"Garfield & Western Boulevard","Garfield & Western Boulevard, Eastbound, Southeast Corner",41.79338459,-87.68300919,0,,1
10521,10521,"Garfield & Oakley","Garfield & Oakley, Eastbound, Southeast Corner",41.793412,-87.680817,0,,1
10522,10522,"Garfield & Hamilton","Garfield & Hamilton, Eastbound, Southeast Corner",41.79347695,-87.67785884,0,,1
10523,10523,"Garfield & Hoyne","Garfield & Hoyne, Eastbound, Southeast Corner",41.79346387,-87.67651094,0,,1
10524,10524,"Garfield & Damen","Garfield & Damen, Eastbound, Southeast Corner",41.79350115,-87.67398844,0,,1
10525,10525,"Garfield & Wolcott","Garfield & Wolcott, Eastbound, Southeast Corner",41.79349387,-87.67164411,0,,1
10526,10526,"Garfield & Wood","Garfield & Wood, Eastbound, Southeast Corner",41.79353961,-87.66918662,0,,1
10527,10527,"Garfield & Paulina","Garfield & Paulina, Eastbound, Southeast Corner",41.7935634,-87.66678084,0,,1
10528,10528,"Garfield & Ashland","Garfield & Ashland, Eastbound, Southeast Corner",41.79361634,-87.66429424,0,,1
10529,10529,"Garfield & Laflin","Garfield & Laflin, Eastbound, Southeast Corner",41.79363874,-87.66191297,0,,1
10530,10530,"Garfield & Loomis","Garfield & Loomis, Eastbound, Southeast Corner",41.7936875,-87.65935061,0,,1
10531,10531,"Garfield & Throop","Garfield & Throop, Eastbound, Southeast Corner",41.79372224,-87.65689232,0,,1
10532,10532,"Garfield & Racine","Garfield & Racine, Eastbound, Southeast Corner",41.79375704,-87.6544638,0,,1
10533,10533,"Garfield & Aberdeen","Garfield & Aberdeen, Eastbound, Southeast Corner",41.79379136,-87.65203356,0,,1
10534,10534,"Garfield & Morgan","Garfield & Morgan, Eastbound, Southeast Corner",41.79382631,-87.64960953,0,,1
10535,10535,"Garfield & Peoria","Garfield & Peoria, Eastbound, Southeast Corner",41.79386194,-87.64719661,0,,1
10536,10536,"Garfield & Halsted","Garfield & Halsted, Eastbound, Southeast Corner",41.79389526,-87.64479918,0,,1
10537,10537,"Garfield & Union","Garfield & Union, Eastbound, Southeast Corner",41.79393779,-87.64244975,0,,1
10538,10538,"Garfield & Lowe","Garfield & Lowe, Eastbound, Southeast Corner",41.7939632,-87.64105011,0,,1
10539,10539,"Garfield & Normal","Garfield & Normal, Eastbound, Southeast Corner",41.79402724,-87.63752306,0,,1
10543,10543,"Garfield & Federal","Garfield & Federal, Eastbound, Southeast Corner",41.79420655,-87.62750347,0,,1
10544,10544,"Garfield & State","Garfield & State, Eastbound, Southeast Corner",41.79425418,-87.62536785,0,,1
10545,10545,"Garfield & Wabash","Garfield & Wabash, Eastbound, Southeast Corner",41.79428438,-87.62379865,0,,1
10547,10547,"Garfield & Indiana","Garfield & Indiana, Eastbound, Southeast Corner",41.79434266,-87.62049817,0,,1
10548,10548,"Garfield Green Line Station","Garfield Green Line Station, Eastbound, Southside of the Street",41.79438754,-87.61832628,0,,1
10549,10549,"Garfield & King Drive","Garfield & King Drive, Eastbound, Southwest Corner",41.79441235,-87.6161524,0,,1
10550,10550,"Morgan Drive & Russell Drive","Morgan Drive & Russell Drive, Eastbound, Southwest Corner",41.79362601,-87.61327329,0,,1
10551,10551,"Payne Drive & 55th Street","Payne Drive & 55th Street, Northeastbound, Southwest Corner",41.79486326,-87.60735135,0,,1
10552,10552,"55th Street & Cottage Grove","55th Street & Cottage Grove, Eastbound, Southeast Corner",41.79487419,-87.60578044,0,,1
10553,10553,"55th Street & Drexel","55th Street & Drexel, Eastbound, Southwest Corner",41.79489319,-87.60373689,0,,1
10559,10559,"55th Street & Kimbark","55th Street & Kimbark, Eastbound, Southwest Corner",41.79500703,-87.59503104,0,,1
10561,10561,"55th Street & Dorchester","55th Street & Dorchester, Eastbound, Southwest Corner",41.79473707,-87.59181415,0,,1
10562,10562,"55th Street & Blackstone","55th Street & Blackstone, Eastbound, Southwest Corner",41.79474028,-87.59044103,0,,1
10563,10563,"55th Street & Lake Park","55th Street & Lake Park, Eastbound, Southwest Corner",41.79511313,-87.58774891,0,,1
10565,10565,"Museum of Science & Industry","Museum of Science & Industry, Eastbound, Southside of the Street",41.79166641,-87.58353244,0,,1
10566,10566,"55th Street & Hyde Park Blvd","55th Street & Hyde Park Blvd, Westbound, Northwest Corner",41.79528439,-87.5841541,0,,1
10567,10567,"55th Street & Lake Park","55th Street & Lake Park, Westbound, Northwest Corner",41.79528829,-87.58805466,0,,1
10568,10568,"55th Street & Blackstone","55th Street & Blackstone, Westbound, Northeast Corner",41.79559176,-87.590176,0,,1
10569,10569,"55th Street & Dorchester","55th Street & Dorchester, Westbound, Northeast Corner",41.79556508,-87.59160089,0,,1
10570,10570,"55th Street & Kenwood","55th Street & Kenwood, Westbound, Northwest Corner",41.79519173,-87.59360016,0,,1
10571,10571,"55th Street & Kimbark","55th Street & Kimbark, Westbound, Northeast Corner",41.79517804,-87.59479593,0,,1
10572,10572,"55th Street & Woodlawn","55th Street & Woodlawn, Westbound, Northeast Corner",41.79515876,-87.59637541,0,,1
10575,10575,"55th Street & Ellis","55th Street & Ellis, Westbound, Northeast Corner",41.79511216,-87.6010216,0,,1
10577,10577,"55th Street & Drexel","55th Street & Drexel, Westbound, Northside of the Street",41.7950767,-87.60404019,0,,1
10578,10578,"55th Street & Cottage Grove","55th Street & Cottage Grove, Westbound, Northeast Corner",41.79504879,-87.60605057,0,,1
10579,10579,"55th Street & Payne Drive","55th Street & Payne Drive, Westbound, Northeast Corner",41.79504912,-87.60725116,0,,1
10580,10580,"Morgan Drive & Russell Drive","Morgan Drive & Russell Drive, Westbound, Northside of the Street",41.79381808,-87.61298669,0,,1
10581,10581,"Garfield & King Drive","Garfield & King Drive, Westbound, Northwest Corner",41.79485841,-87.61631314,0,,1
10582,10582,"Garfield Green Line Station","Garfield Green Line Station, Westbound, Northside of the Street",41.79481598,-87.61831007,0,,1
10583,10583,"Garfield & Indiana","Garfield & Indiana, Westbound, Northwest Corner",41.79477663,-87.62110271,0,,1
10584,10584,"Garfield & Michigan","Garfield & Michigan, Westbound, Northwest Corner",41.79474284,-87.62280721,0,,1
10586,10586,"Garfield & State","Garfield & State, Westbound, Northwest Corner",41.794699,-87.6260843,0,,1
10589,10589,"Garfield Red Line Station","Garfield Red Line Station, Westbound, Northside of the Street",41.79458546,-87.63109954,0,,1
10591,10591,"Garfield & Princeton","Garfield & Princeton, Westbound, Northwest Corner",41.7945694,-87.63335232,0,,1
10592,10592,"Garfield & Normal","Garfield & Normal, Westbound, Northwest Corner",41.79448341,-87.6381264,0,,1
10593,10593,"Garfield & Lowe","Garfield & Lowe, Westbound, Northside of the Street",41.79442323,-87.64152597,0,,1
10594,10594,"Garfield & Union","Garfield & Union, Westbound, Northwest Corner",41.7943914,-87.64327379,0,,1
10595,10595,"Garfield & Halsted","Garfield & Halsted, Westbound, Northwest Corner",41.79435038,-87.64554121,0,,1
10596,10596,"Garfield & Peoria","Garfield & Peoria, Westbound, Northwest Corner",41.79431871,-87.64797068,0,,1
10597,10597,"Garfield & Morgan","Garfield & Morgan, Westbound, Northwest Corner",41.79428767,-87.65029399,0,,1
10598,10598,"Garfield & Aberdeen","Garfield & Aberdeen, Westbound, Northwest Corner",41.7942523,-87.65271877,0,,1
10599,10599,"Garfield & Racine","Garfield & Racine, Westbound, Northwest Corner",41.79421531,-87.65535084,0,,1
10600,10600,"Garfield & Throop","Garfield & Throop, Westbound, Northwest Corner",41.79417978,-87.65769922,0,,1
